PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ExpectedDeliveryDate,SupplierReference,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,Right_LastEditedBy
901,4,6/30/2020,7,7/20/2020,293092,3470,78,1491,"""The Gu"" red shirt XML tag t-shirt (White) XS",1491,6,84.0,3
901,4,6/30/2020,7,7/20/2020,293092,3471,80,605,"""The Gu"" red shirt XML tag t-shirt (White) M",605,6,84.0,3
901,4,6/30/2020,7,7/20/2020,293092,3472,86,1396,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1396,6,96.0,3
901,4,6/30/2020,7,7/20/2020,293092,3473,95,783,"""The Gu"" red shirt XML tag t-shirt (Black) XL",783,6,90.0,3
901,4,6/30/2020,7,7/20/2020,293092,3474,98,1529,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1529,6,96.0,3
902,7,6/30/2020,2,7/20/2020,BC0280982,3475,184,108,Shipping carton (Brown) 305x305x305mm,108,7,47.5,3
902,7,6/30/2020,2,7/20/2020,BC0280982,3476,193,865,Black and orange glass with care despatch tape 48mmx75m,865,7,38.4,3
902,7,6/30/2020,2,7/20/2020,BC0280982,3477,204,1104,Tape dispenser (Red),1104,7,170.0,3
903,4,7/1/2020,7,7/21/2020,293092,3478,77,1406,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1406,6,84.0,14
903,4,7/1/2020,7,7/21/2020,293092,3479,78,1493,"""The Gu"" red shirt XML tag t-shirt (White) XS",1493,6,84.0,14
903,4,7/1/2020,7,7/21/2020,293092,3480,80,601,"""The Gu"" red shirt XML tag t-shirt (White) M",601,6,84.0,14
903,4,7/1/2020,7,7/21/2020,293092,3481,86,1394,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1394,6,96.0,14
903,4,7/1/2020,7,7/21/2020,293092,3482,95,779,"""The Gu"" red shirt XML tag t-shirt (Black) XL",779,6,90.0,14
903,4,7/1/2020,7,7/21/2020,293092,3483,98,1527,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1527,6,96.0,14
904,7,7/1/2020,2,7/21/2020,BC0280982,3484,184,112,Shipping carton (Brown) 305x305x305mm,112,7,47.5,14
904,7,7/1/2020,2,7/21/2020,BC0280982,3485,193,863,Black and orange glass with care despatch tape 48mmx75m,863,7,38.4,14
904,7,7/1/2020,2,7/21/2020,BC0280982,3486,204,1102,Tape dispenser (Red),1102,7,170.0,14
905,4,7/2/2020,7,7/22/2020,293092,3487,77,1420,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1420,6,84.0,14
905,4,7/2/2020,7,7/22/2020,293092,3488,78,1491,"""The Gu"" red shirt XML tag t-shirt (White) XS",1491,6,84.0,14
905,4,7/2/2020,7,7/22/2020,293092,3489,80,597,"""The Gu"" red shirt XML tag t-shirt (White) M",597,6,84.0,14
905,4,7/2/2020,7,7/22/2020,293092,3490,86,1402,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1402,6,96.0,14
905,4,7/2/2020,7,7/22/2020,293092,3491,95,782,"""The Gu"" red shirt XML tag t-shirt (Black) XL",782,6,90.0,14
905,4,7/2/2020,7,7/22/2020,293092,3492,98,1536,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1536,6,96.0,14
906,7,7/2/2020,2,7/22/2020,BC0280982,3493,184,140,Shipping carton (Brown) 305x305x305mm,140,7,47.5,14
906,7,7/2/2020,2,7/22/2020,BC0280982,3494,193,863,Black and orange glass with care despatch tape 48mmx75m,863,7,38.4,14
906,7,7/2/2020,2,7/22/2020,BC0280982,3495,204,1103,Tape dispenser (Red),1103,7,170.0,14
907,4,7/3/2020,7,7/23/2020,293092,3496,77,1425,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1425,6,84.0,18
907,4,7/3/2020,7,7/23/2020,293092,3497,78,1497,"""The Gu"" red shirt XML tag t-shirt (White) XS",1497,6,84.0,18
907,4,7/3/2020,7,7/23/2020,293092,3498,80,602,"""The Gu"" red shirt XML tag t-shirt (White) M",602,6,84.0,18
907,4,7/3/2020,7,7/23/2020,293092,3499,86,1400,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1400,6,96.0,18
907,4,7/3/2020,7,7/23/2020,293092,3500,95,787,"""The Gu"" red shirt XML tag t-shirt (Black) XL",787,6,90.0,18
907,4,7/3/2020,7,7/23/2020,293092,3501,98,1548,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1548,6,96.0,18
908,7,7/3/2020,2,7/23/2020,BC0280982,3502,184,169,Shipping carton (Brown) 305x305x305mm,169,7,47.5,18
908,7,7/3/2020,2,7/23/2020,BC0280982,3503,193,891,Black and orange glass with care despatch tape 48mmx75m,891,7,38.4,18
908,7,7/3/2020,2,7/23/2020,BC0280982,3504,204,1115,Tape dispenser (Red),1115,7,170.0,18
909,4,7/4/2020,7,7/24/2020,293092,3505,77,1445,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1445,6,84.0,9
909,4,7/4/2020,7,7/24/2020,293092,3506,78,1505,"""The Gu"" red shirt XML tag t-shirt (White) XS",1505,6,84.0,9
909,4,7/4/2020,7,7/24/2020,293092,3507,80,600,"""The Gu"" red shirt XML tag t-shirt (White) M",600,6,84.0,9
909,4,7/4/2020,7,7/24/2020,293092,3508,86,1415,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1415,6,96.0,9
909,4,7/4/2020,7,7/24/2020,293092,3509,95,785,"""The Gu"" red shirt XML tag t-shirt (Black) XL",785,6,90.0,9
909,4,7/4/2020,7,7/24/2020,293092,3510,98,1546,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1546,6,96.0,9
910,7,7/4/2020,2,7/24/2020,BC0280982,3511,184,166,Shipping carton (Brown) 305x305x305mm,166,7,47.5,9
910,7,7/4/2020,2,7/24/2020,BC0280982,3512,193,890,Black and orange glass with care despatch tape 48mmx75m,890,7,38.4,9
910,7,7/4/2020,2,7/24/2020,BC0280982,3513,204,1126,Tape dispenser (Red),1126,7,170.0,9
911,4,7/5/2020,7,7/12/2020,293092,3514,80,15,"""The Gu"" red shirt XML tag t-shirt (White) M",15,6,84.0,9
911,4,7/5/2020,7,7/12/2020,293092,3515,86,6,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",6,6,96.0,9
911,4,7/5/2020,7,7/12/2020,293092,3516,95,1,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1,6,90.0,9
911,4,7/5/2020,7,7/12/2020,293092,3517,98,19,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",19,6,96.0,9
912,4,7/7/2020,7,7/27/2020,293092,3518,77,1442,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1442,6,84.0,11
912,4,7/7/2020,7,7/27/2020,293092,3519,78,1506,"""The Gu"" red shirt XML tag t-shirt (White) XS",1506,6,84.0,11
912,4,7/7/2020,7,7/27/2020,293092,3520,80,613,"""The Gu"" red shirt XML tag t-shirt (White) M",613,6,84.0,11
912,4,7/7/2020,7,7/27/2020,293092,3521,86,1420,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1420,6,96.0,11
912,4,7/7/2020,7,7/27/2020,293092,3522,95,784,"""The Gu"" red shirt XML tag t-shirt (Black) XL",784,6,90.0,11
912,4,7/7/2020,7,7/27/2020,293092,3523,98,1566,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1566,6,96.0,11
913,7,7/7/2020,2,7/27/2020,BC0280982,3524,184,171,Shipping carton (Brown) 305x305x305mm,171,7,47.5,11
913,7,7/7/2020,2,7/27/2020,BC0280982,3525,193,898,Black and orange glass with care despatch tape 48mmx75m,898,7,38.4,11
913,7,7/7/2020,2,7/27/2020,BC0280982,3526,204,1122,Tape dispenser (Red),1122,7,170.0,11
914,4,7/8/2020,7,7/28/2020,293092,3527,77,1444,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1444,6,84.0,17
914,4,7/8/2020,7,7/28/2020,293092,3528,78,1515,"""The Gu"" red shirt XML tag t-shirt (White) XS",1515,6,84.0,17
914,4,7/8/2020,7,7/28/2020,293092,3529,80,620,"""The Gu"" red shirt XML tag t-shirt (White) M",620,6,84.0,17
914,4,7/8/2020,7,7/28/2020,293092,3530,86,1426,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1426,6,96.0,17
914,4,7/8/2020,7,7/28/2020,293092,3531,95,785,"""The Gu"" red shirt XML tag t-shirt (Black) XL",785,6,90.0,17
914,4,7/8/2020,7,7/28/2020,293092,3532,98,1564,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1564,6,96.0,17
915,7,7/8/2020,2,7/28/2020,BC0280982,3533,184,168,Shipping carton (Brown) 305x305x305mm,168,7,47.5,17
915,7,7/8/2020,2,7/28/2020,BC0280982,3534,193,906,Black and orange glass with care despatch tape 48mmx75m,906,7,38.4,17
915,7,7/8/2020,2,7/28/2020,BC0280982,3535,204,1124,Tape dispenser (Red),1124,7,170.0,17
916,4,7/9/2020,7,7/29/2020,293092,3536,77,1442,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1442,6,84.0,19
916,4,7/9/2020,7,7/29/2020,293092,3537,78,1514,"""The Gu"" red shirt XML tag t-shirt (White) XS",1514,6,84.0,19
916,4,7/9/2020,7,7/29/2020,293092,3538,80,616,"""The Gu"" red shirt XML tag t-shirt (White) M",616,6,84.0,19
916,4,7/9/2020,7,7/29/2020,293092,3539,86,1432,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1432,6,96.0,19
916,4,7/9/2020,7,7/29/2020,293092,3540,95,785,"""The Gu"" red shirt XML tag t-shirt (Black) XL",785,6,90.0,19
916,4,7/9/2020,7,7/29/2020,293092,3541,98,1571,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1571,6,96.0,19
917,7,7/9/2020,2,7/29/2020,BC0280982,3542,184,170,Shipping carton (Brown) 305x305x305mm,170,7,47.5,19
917,7,7/9/2020,2,7/29/2020,BC0280982,3543,193,914,Black and orange glass with care despatch tape 48mmx75m,914,7,38.4,19
917,7,7/9/2020,2,7/29/2020,BC0280982,3544,204,1122,Tape dispenser (Red),1122,7,170.0,19
918,4,7/10/2020,7,7/30/2020,293092,3545,77,1440,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1440,6,84.0,12
918,4,7/10/2020,7,7/30/2020,293092,3546,78,1520,"""The Gu"" red shirt XML tag t-shirt (White) XS",1520,6,84.0,12
918,4,7/10/2020,7,7/30/2020,293092,3547,80,620,"""The Gu"" red shirt XML tag t-shirt (White) M",620,6,84.0,12
918,4,7/10/2020,7,7/30/2020,293092,3548,86,1438,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1438,6,96.0,12
918,4,7/10/2020,7,7/30/2020,293092,3549,95,784,"""The Gu"" red shirt XML tag t-shirt (Black) XL",784,6,90.0,12
918,4,7/10/2020,7,7/30/2020,293092,3550,98,1571,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1571,6,96.0,12
919,7,7/10/2020,2,7/30/2020,BC0280982,3551,184,167,Shipping carton (Brown) 305x305x305mm,167,7,47.5,12
919,7,7/10/2020,2,7/30/2020,BC0280982,3552,193,912,Black and orange glass with care despatch tape 48mmx75m,912,7,38.4,12
919,7,7/10/2020,2,7/30/2020,BC0280982,3553,204,1121,Tape dispenser (Red),1121,7,170.0,12
920,4,7/11/2020,7,7/31/2020,293092,3554,77,1454,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1454,6,84.0,18
920,4,7/11/2020,7,7/31/2020,293092,3555,78,1524,"""The Gu"" red shirt XML tag t-shirt (White) XS",1524,6,84.0,18
920,4,7/11/2020,7,7/31/2020,293092,3556,80,616,"""The Gu"" red shirt XML tag t-shirt (White) M",616,6,84.0,18
920,4,7/11/2020,7,7/31/2020,293092,3557,86,1436,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1436,6,96.0,18
920,4,7/11/2020,7,7/31/2020,293092,3558,95,810,"""The Gu"" red shirt XML tag t-shirt (Black) XL",810,6,90.0,18
920,4,7/11/2020,7,7/31/2020,293092,3559,98,1569,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1569,6,96.0,18
921,7,7/11/2020,2,7/31/2020,BC0280982,3560,184,168,Shipping carton (Brown) 305x305x305mm,168,7,47.5,18
921,7,7/11/2020,2,7/31/2020,BC0280982,3561,193,924,Black and orange glass with care despatch tape 48mmx75m,924,7,38.4,18
921,7,7/11/2020,2,7/31/2020,BC0280982,3562,204,1120,Tape dispenser (Red),1120,7,170.0,18
922,4,7/12/2020,7,7/19/2020,293092,3563,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84.0,18
922,4,7/12/2020,7,7/19/2020,293092,3564,78,8,"""The Gu"" red shirt XML tag t-shirt (White) XS",8,6,84.0,18
922,4,7/12/2020,7,7/19/2020,293092,3565,80,7,"""The Gu"" red shirt XML tag t-shirt (White) M",7,6,84.0,18
922,4,7/12/2020,7,7/19/2020,293092,3566,95,6,"""The Gu"" red shirt XML tag t-shirt (Black) XL",6,6,90.0,18
922,4,7/12/2020,7,7/19/2020,293092,3567,98,15,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",15,6,96.0,18
923,4,7/14/2020,7,8/3/2020,293092,3568,77,1471,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1471,6,84.0,4
923,4,7/14/2020,7,8/3/2020,293092,3569,78,1546,"""The Gu"" red shirt XML tag t-shirt (White) XS",1546,6,84.0,4
923,4,7/14/2020,7,8/3/2020,293092,3570,80,639,"""The Gu"" red shirt XML tag t-shirt (White) M",639,6,84.0,4
923,4,7/14/2020,7,8/3/2020,293092,3571,86,1433,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1433,6,96.0,4
923,4,7/14/2020,7,8/3/2020,293092,3572,95,815,"""The Gu"" red shirt XML tag t-shirt (Black) XL",815,6,90.0,4
923,4,7/14/2020,7,8/3/2020,293092,3573,98,1583,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1583,6,96.0,4
924,7,7/14/2020,2,8/3/2020,BC0280982,3574,184,167,Shipping carton (Brown) 305x305x305mm,167,7,47.5,4
924,7,7/14/2020,2,8/3/2020,BC0280982,3575,193,924,Black and orange glass with care despatch tape 48mmx75m,924,7,38.4,4
924,7,7/14/2020,2,8/3/2020,BC0280982,3576,204,1128,Tape dispenser (Red),1128,7,170.0,4
925,4,7/15/2020,7,8/4/2020,293092,3577,77,1479,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1479,6,84.0,10
925,4,7/15/2020,7,8/4/2020,293092,3578,78,1544,"""The Gu"" red shirt XML tag t-shirt (White) XS",1544,6,84.0,10
925,4,7/15/2020,7,8/4/2020,293092,3579,80,635,"""The Gu"" red shirt XML tag t-shirt (White) M",635,6,84.0,10
925,4,7/15/2020,7,8/4/2020,293092,3580,86,1431,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1431,6,96.0,10
925,4,7/15/2020,7,8/4/2020,293092,3581,95,829,"""The Gu"" red shirt XML tag t-shirt (Black) XL",829,6,90.0,10
925,4,7/15/2020,7,8/4/2020,293092,3582,98,1602,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1602,6,96.0,10
926,7,7/15/2020,2,8/4/2020,BC0280982,3583,184,164,Shipping carton (Brown) 305x305x305mm,164,7,47.5,10
926,7,7/15/2020,2,8/4/2020,BC0280982,3584,193,922,Black and orange glass with care despatch tape 48mmx75m,922,7,38.4,10
926,7,7/15/2020,2,8/4/2020,BC0280982,3585,204,1133,Tape dispenser (Red),1133,7,170.0,10
927,4,7/16/2020,7,8/5/2020,293092,3586,77,1482,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1482,6,84.0,8
927,4,7/16/2020,7,8/5/2020,293092,3587,78,1544,"""The Gu"" red shirt XML tag t-shirt (White) XS",1544,6,84.0,8
927,4,7/16/2020,7,8/5/2020,293092,3588,80,643,"""The Gu"" red shirt XML tag t-shirt (White) M",643,6,84.0,8
927,4,7/16/2020,7,8/5/2020,293092,3589,86,1429,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1429,6,96.0,8
927,4,7/16/2020,7,8/5/2020,293092,3590,95,825,"""The Gu"" red shirt XML tag t-shirt (Black) XL",825,6,90.0,8
927,4,7/16/2020,7,8/5/2020,293092,3591,98,1600,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1600,6,96.0,8
928,7,7/16/2020,2,8/5/2020,BC0280982,3592,184,174,Shipping carton (Brown) 305x305x305mm,174,7,47.5,8
928,7,7/16/2020,2,8/5/2020,BC0280982,3593,193,934,Black and orange glass with care despatch tape 48mmx75m,934,7,38.4,8
928,7,7/16/2020,2,8/5/2020,BC0280982,3594,204,1139,Tape dispenser (Red),1139,7,170.0,8
929,4,7/17/2020,7,8/6/2020,293092,3595,77,1480,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1480,6,84.0,11
929,4,7/17/2020,7,8/6/2020,293092,3596,78,1543,"""The Gu"" red shirt XML tag t-shirt (White) XS",1543,6,84.0,11
929,4,7/17/2020,7,8/6/2020,293092,3597,80,641,"""The Gu"" red shirt XML tag t-shirt (White) M",641,6,84.0,11
929,4,7/17/2020,7,8/6/2020,293092,3598,86,1427,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1427,6,96.0,11
929,4,7/17/2020,7,8/6/2020,293092,3599,95,831,"""The Gu"" red shirt XML tag t-shirt (Black) XL",831,6,90.0,11
929,4,7/17/2020,7,8/6/2020,293092,3600,98,1598,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1598,6,96.0,11
930,7,7/17/2020,2,8/6/2020,BC0280982,3601,184,181,Shipping carton (Brown) 305x305x305mm,181,7,47.5,11
930,7,7/17/2020,2,8/6/2020,BC0280982,3602,193,932,Black and orange glass with care despatch tape 48mmx75m,932,7,38.4,11
930,7,7/17/2020,2,8/6/2020,BC0280982,3603,204,1160,Tape dispenser (Red),1160,7,170.0,11
931,4,7/18/2020,7,8/7/2020,293092,3604,77,1478,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1478,6,84.0,7
931,4,7/18/2020,7,8/7/2020,293092,3605,78,1553,"""The Gu"" red shirt XML tag t-shirt (White) XS",1553,6,84.0,7
931,4,7/18/2020,7,8/7/2020,293092,3606,80,637,"""The Gu"" red shirt XML tag t-shirt (White) M",637,6,84.0,7
931,4,7/18/2020,7,8/7/2020,293092,3607,86,1436,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1436,6,96.0,7
931,4,7/18/2020,7,8/7/2020,293092,3608,95,841,"""The Gu"" red shirt XML tag t-shirt (Black) XL",841,6,90.0,7
931,4,7/18/2020,7,8/7/2020,293092,3609,98,1596,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1596,6,96.0,7
932,7,7/18/2020,2,8/7/2020,BC0280982,3610,184,186,Shipping carton (Brown) 305x305x305mm,186,7,47.5,7
932,7,7/18/2020,2,8/7/2020,BC0280982,3611,193,942,Black and orange glass with care despatch tape 48mmx75m,942,7,38.4,7
932,7,7/18/2020,2,8/7/2020,BC0280982,3612,204,1158,Tape dispenser (Red),1158,7,170.0,7
933,4,7/19/2020,7,7/26/2020,293092,3613,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84.0,7
933,4,7/19/2020,7,7/26/2020,293092,3614,78,14,"""The Gu"" red shirt XML tag t-shirt (White) XS",14,6,84.0,7
933,4,7/19/2020,7,7/26/2020,293092,3615,98,2,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2,6,96.0,7
934,4,7/21/2020,7,8/10/2020,293092,3616,77,1481,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1481,6,84.0,13
934,4,7/21/2020,7,8/10/2020,293092,3617,78,1573,"""The Gu"" red shirt XML tag t-shirt (White) XS",1573,6,84.0,13
934,4,7/21/2020,7,8/10/2020,293092,3618,80,638,"""The Gu"" red shirt XML tag t-shirt (White) M",638,6,84.0,13
934,4,7/21/2020,7,8/10/2020,293092,3619,86,1446,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1446,6,96.0,13
934,4,7/21/2020,7,8/10/2020,293092,3620,95,840,"""The Gu"" red shirt XML tag t-shirt (Black) XL",840,6,90.0,13
934,4,7/21/2020,7,8/10/2020,293092,3621,98,1597,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1597,6,96.0,13
935,7,7/21/2020,2,8/10/2020,BC0280982,3622,184,187,Shipping carton (Brown) 305x305x305mm,187,7,47.5,13
935,7,7/21/2020,2,8/10/2020,BC0280982,3623,193,938,Black and orange glass with care despatch tape 48mmx75m,938,7,38.4,13
935,7,7/21/2020,2,8/10/2020,BC0280982,3624,204,1156,Tape dispenser (Red),1156,7,170.0,13
936,4,7/22/2020,7,8/11/2020,293092,3625,77,1479,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1479,6,84.0,4
936,4,7/22/2020,7,8/11/2020,293092,3626,78,1581,"""The Gu"" red shirt XML tag t-shirt (White) XS",1581,6,84.0,4
936,4,7/22/2020,7,8/11/2020,293092,3627,80,634,"""The Gu"" red shirt XML tag t-shirt (White) M",634,6,84.0,4
936,4,7/22/2020,7,8/11/2020,293092,3628,86,1449,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1449,6,96.0,4
936,4,7/22/2020,7,8/11/2020,293092,3629,95,836,"""The Gu"" red shirt XML tag t-shirt (Black) XL",836,6,90.0,4
936,4,7/22/2020,7,8/11/2020,293092,3630,98,1595,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1595,6,96.0,4
937,7,7/22/2020,2,8/11/2020,BC0280982,3631,184,190,Shipping carton (Brown) 305x305x305mm,190,7,47.5,4
937,7,7/22/2020,2,8/11/2020,BC0280982,3632,193,965,Black and orange glass with care despatch tape 48mmx75m,965,7,38.4,4
937,7,7/22/2020,2,8/11/2020,BC0280982,3633,204,1154,Tape dispenser (Red),1154,7,170.0,4
938,4,7/23/2020,7,8/12/2020,293092,3634,77,1477,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1477,6,84.0,8
938,4,7/23/2020,7,8/12/2020,293092,3635,78,1581,"""The Gu"" red shirt XML tag t-shirt (White) XS",1581,6,84.0,8
938,4,7/23/2020,7,8/12/2020,293092,3636,80,630,"""The Gu"" red shirt XML tag t-shirt (White) M",630,6,84.0,8
938,4,7/23/2020,7,8/12/2020,293092,3637,86,1449,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1449,6,96.0,8
938,4,7/23/2020,7,8/12/2020,293092,3638,95,832,"""The Gu"" red shirt XML tag t-shirt (Black) XL",832,6,90.0,8
938,4,7/23/2020,7,8/12/2020,293092,3639,98,1593,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1593,6,96.0,8
939,7,7/23/2020,2,8/12/2020,BC0280982,3640,184,196,Shipping carton (Brown) 305x305x305mm,196,7,47.5,8
939,7,7/23/2020,2,8/12/2020,BC0280982,3641,193,963,Black and orange glass with care despatch tape 48mmx75m,963,7,38.4,8
939,7,7/23/2020,2,8/12/2020,BC0280982,3642,204,1152,Tape dispenser (Red),1152,7,170.0,8
940,4,7/24/2020,7,8/13/2020,293092,3643,77,1475,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1475,6,84.0,10
940,4,7/24/2020,7,8/13/2020,293092,3644,78,1579,"""The Gu"" red shirt XML tag t-shirt (White) XS",1579,6,84.0,10
940,4,7/24/2020,7,8/13/2020,293092,3645,80,626,"""The Gu"" red shirt XML tag t-shirt (White) M",626,6,84.0,10
940,4,7/24/2020,7,8/13/2020,293092,3646,86,1471,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1471,6,96.0,10
940,4,7/24/2020,7,8/13/2020,293092,3647,95,832,"""The Gu"" red shirt XML tag t-shirt (Black) XL",832,6,90.0,10
940,4,7/24/2020,7,8/13/2020,293092,3648,98,1605,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1605,6,96.0,10
941,7,7/24/2020,2,8/13/2020,BC0280982,3649,184,200,Shipping carton (Brown) 305x305x305mm,200,7,47.5,10
941,7,7/24/2020,2,8/13/2020,BC0280982,3650,193,963,Black and orange glass with care despatch tape 48mmx75m,963,7,38.4,10
941,7,7/24/2020,2,8/13/2020,BC0280982,3651,204,1150,Tape dispenser (Red),1150,7,170.0,10
942,4,7/25/2020,7,8/14/2020,293092,3652,77,1473,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1473,6,84.0,4
942,4,7/25/2020,7,8/14/2020,293092,3653,78,1579,"""The Gu"" red shirt XML tag t-shirt (White) XS",1579,6,84.0,4
942,4,7/25/2020,7,8/14/2020,293092,3654,80,636,"""The Gu"" red shirt XML tag t-shirt (White) M",636,6,84.0,4
942,4,7/25/2020,7,8/14/2020,293092,3655,86,1476,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1476,6,96.0,4
942,4,7/25/2020,7,8/14/2020,293092,3656,95,847,"""The Gu"" red shirt XML tag t-shirt (Black) XL",847,6,90.0,4
942,4,7/25/2020,7,8/14/2020,293092,3657,98,1603,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1603,6,96.0,4
943,7,7/25/2020,2,8/14/2020,BC0280982,3658,184,198,Shipping carton (Brown) 305x305x305mm,198,7,47.5,4
943,7,7/25/2020,2,8/14/2020,BC0280982,3659,193,971,Black and orange glass with care despatch tape 48mmx75m,971,7,38.4,4
943,7,7/25/2020,2,8/14/2020,BC0280982,3660,204,1148,Tape dispenser (Red),1148,7,170.0,4
944,4,7/26/2020,7,8/9/2020,293092,3661,78,6,"""The Gu"" red shirt XML tag t-shirt (White) XS",6,6,84.0,4
944,4,7/26/2020,7,8/9/2020,293092,3662,80,7,"""The Gu"" red shirt XML tag t-shirt (White) M",7,6,84.0,4
944,4,7/26/2020,7,8/9/2020,293092,3663,86,3,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3,6,96.0,4
944,4,7/26/2020,7,8/9/2020,293092,3664,95,2,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2,6,90.0,4
944,4,7/26/2020,7,8/9/2020,293092,3665,98,5,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",5,6,96.0,4
945,7,7/26/2020,2,8/9/2020,BC0280982,3666,193,10,Black and orange glass with care despatch tape 48mmx75m,10,7,38.4,4
946,4,7/28/2020,7,8/17/2020,293092,3667,77,1469,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1469,6,84.0,9
946,4,7/28/2020,7,8/17/2020,293092,3668,78,1585,"""The Gu"" red shirt XML tag t-shirt (White) XS",1585,6,84.0,9
946,4,7/28/2020,7,8/17/2020,293092,3669,80,643,"""The Gu"" red shirt XML tag t-shirt (White) M",643,6,84.0,9
946,4,7/28/2020,7,8/17/2020,293092,3670,86,1477,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1477,6,96.0,9
946,4,7/28/2020,7,8/17/2020,293092,3671,95,845,"""The Gu"" red shirt XML tag t-shirt (Black) XL",845,6,90.0,9
946,4,7/28/2020,7,8/17/2020,293092,3672,98,1615,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1615,6,96.0,9
947,7,7/28/2020,2,8/17/2020,BC0280982,3673,184,189,Shipping carton (Brown) 305x305x305mm,189,7,47.5,9
947,7,7/28/2020,2,8/17/2020,BC0280982,3674,193,983,Black and orange glass with care despatch tape 48mmx75m,983,7,38.4,9
947,7,7/28/2020,2,8/17/2020,BC0280982,3675,204,1150,Tape dispenser (Red),1150,7,170.0,9
948,4,7/29/2020,7,8/18/2020,293092,3676,77,1467,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1467,6,84.0,20
